worker_ratio_approved_assignments,worker_ratio_approved_assignments_of_project,sandbox,creation,expiration,status_external,status_internal,information_age_group,information_education_level.bachelors,information_education_level.basic,information_education_level.postgraduate,information_english_skills.Low,information_english_skills.high,information_english_skills.medium,information_gender.F,information_gender.M,information_gender.other,information_nationality,personal_stance_1.agree,personal_stance_1.disagree,personal_stance_1.neutral,personal_stance_1.unknown,personal_stance_2.agree,personal_stance_2.disagree,personal_stance_2.neutral,personal_stance_2.unknown,personal_stance_3.agree,personal_stance_3.disagree,personal_stance_3.neutral,personal_stance_3.unknown,personal_stance_4.agree,personal_stance_4.disagree,personal_stance_4.neutral,personal_stance_4.unknown,question-select_300.1-2,question-select_300.2-2,question-select_300.3-2,question-select_300.4-2,question-select_310.1-2,question-select_310.2-2,question-select_310.3-2,question-select_310.4-2,question-select_3110.1-1,question-select_3110.2-1,question-select_3110.3-1,question-select_3110.4-1,question-select_3120.1-1,question-select_3120.2-1,question-select_3120.3-1,question-select_3120.4-1,question-select_3130.1-1,question-select_3130.2-1,question-select_3130.3-1,question-select_3130.4-1,question-select_350.1-2,question-select_350.2-2,question-select_350.3-2,question-select_350.4-2,question-select_360.1-2,question-select_360.2-2,question-select_360.3-2,question-select_360.4-2,question-select_380.1-1,question-select_380.2-1,question-select_380.3-1,question-select_380.4-1,question1_1_1.arg_a,question1_1_1.arg_b,question1_1_1.none,question1_1_2.arg_a,question1_1_2.arg_b,question1_1_2.none,question1_1_repeatedLabeled1.no,question1_1_repeatedLabeled1.none,question1_1_repeatedLabeled1.yes,question1_2_1.val1,question1_2_1.val2,question1_2_1.val3,question1_2_2.val1,question1_2_2.val2,question1_2_2.val3,question1_2_repeatedLabeled1.val1,question1_2_repeatedLabeled1.val2,question1_2_repeatedLabeled1.val3,question1_3_1,question1_3_2,question1_3_last1,question1_3_last2,question1_3_repeatedLabeled1,question2_1_3.val1,question2_1_3.val2,question2_1_3.val3,question2_2_3.val1,question2_2_3.val2,question2_2_3.val3,question2_3_3.val1,question2_3_3.val2,question2_3_3.val3,question2_4_3.val1,question2_4_3.val2,question2_4_3.val3,question3_3_4.val1,question3_3_4.val2,question3_3_4.val3,question3_4_4.val1,question3_4_4.val2,question3_4_4.val3,start_time,submit_time,time_elapsed_1,time_elapsed_2,time_elapsed_3,time_elapsed_id_4,time_elapsed_instructions,time_elapsed_last,time_elapsed_personal_stance,time_elapsed_profile,question-select_340.3-1,question-select_350.2-1,question-select_390.1-1,question-select_370.2-1,question-select_350.4-1,question-select_330.4-2,question-select_340.3-2,question-select_390.2-1,question-select_370.3-1,question-select_370.1-1,question-select_340.2-1,question-select_350.1-1,question-select_350.3-1,question-select_370.4-1,question-select_330.1-2,question-select_3100.2-1,question-select_3100.3-1,question-select_3140.3-1,question-select_330.2-2,question-select_340.4-2,question-select_3140.1-1,question-select_3140.4-1,question-select_360.3-1,question-select_330.3-2,question-select_340.2-2,question-select_3100.4-1,question-select_340.1-2,question-select_340.4-1,question-select_360.1-1,question-select_340.1-1,question-select_390.4-1,question-select_390.3-1,question-select_3100.1-1,question-select_3140.2-1,question-select_360.4-1,question-select_360.2-1,id_worker
1.0,1.0,False,2021-07-14 18:11:28+00:00,2021-07-15 21:58:08+00:00,APPROVED,APPROVED,32,True,False,False,False,True,False,False,True,False,american,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,True,,,,,,,,,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,it focuses only on how polygamy affect women.,"A text focused on the NCLB effect on the school alone, while the other text focused on the school, teachers and student","thank you, it was fun to do",focus on one side of argument,A text talks about veneral disease which can equally affect the husband and the wife while B text focused on how polygamy negatively affects women,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,07/14/2021 02:13:02,07/14/2021 02:44:15,305,290,304,301,69,47,74,68,,,True,,,False,False,False,,,,,,,False,False,False,,True,False,,,,False,True,False,False,,,,False,False,True,,,,99
1.0,1.0,False,2021-07-14 18:11:29+00:00,2021-07-15 21:58:09+00:00,APPROVED,APPROVED,52,False,True,False,False,True,False,True,False,False,american,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,True,False,False,False,False,False,False,True,True,False,False,False,,,,,,,,,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,"This excerpt only discussed the wives, not the husbands.","Text A seems more one-sided because it only talks about the effects on students, not teachers.","Thank you, and have a nice day!","I learned that both the pros and cons must be discussed, or the discussion would be one-sided.",Text A discusses the cons with not many pros. Text B discusses both.,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,07/14/2021 01:17:02,07/14/2021 01:39:56,142,273,264,328,306,71,81,40,,,True,,,False,False,False,,,,,,,False,False,False,,True,False,,,,False,True,True,False,,,,False,False,False,,,,100
,,,False,False,False,,,,,,,False,True,False,,True,True,,,,False,False,False,False,,,,False,False,False,,,,102
1.0,1.0,False,2021-07-14 23:36:54+00:00,2021-07-16 03:23:34+00:00,APPROVED,REJECTED,23,False,True,False,False,True,False,False,True,False,american,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,,,,,,,,,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,"It's nothing but a hit piece, almost all of it was insults.",The very first line immediately assassination NCLB.,"No I do not, thanks for asking.",I learned that there's always some kind of bias.,The argument is entirely presenting polygamy as bad.,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,07/14/2021 05:12:32,07/14/2021 05:20:48,94,31,81,122,4,47,22,25,,,True,,,False,False,False,,,,,,,False,False,False,,True,False,,,,False,False,False,True,,,,False,False,True,,,,103
1.0,1.0,False,2021-07-14 23:36:55+00:00,2021-07-16 03:23:35+00:00,APPROVED,APPROVED,30,True,False,False,False,True,False,True,False,False,american,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,,,,,,,,,False,False,True,False,False,True,False,False,False,True,False,False,,,,,,,,,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Both side equally talking about the polygamy women's problem and sufferings and their life cycle.,Text A tells NCLB causes only it doesn't say merits.,My final thoughts about that is very good.,One sidedness is the opinion and argument of truth or fake.,Because both sides talking about the polygamous people suffering,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,07/14/2021 10:18:09,07/14/2021 10:53:47,708,499,465,177,34,65,77,76,,,False,,,False,False,False,,,,,,,False,False,False,,True,False,,,,False,True,False,False,,,,False,True,True,,,,104
ECTED,29,False,False,True,False,True,False,False,True,False,american,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,False,True,False,False,False,False,True,False,True,False,False,False,,,,,,,,,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,While a sisterhood can emerge among polyagmous women,"progressing, albeit slowly

No Child Left Behind creates a perverse incentive for schools to deny entry to underperforming students as a means of decreasing the chances that the school will be labeled ""failing"" and sanctioned as a consequence. This can leave underperforming students with no place to go to school and with no future. NCLB causes schools to turn-away most needy students.",This study is very interest for survey,One-sidedness learning is our benefits survey,"While a sisterhood can emerge among polygamous women, it is typically undercut by jealousy and competition between them for the attention of their husband. Competition between wives for husband's attention erodes the sisterhood",True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,07/14/2021 08:02:19,07/14/2021 08:30:03,172,19,9,20,511,1314,15,86,,,True,,,False,False,False,,,,,,,True,True,False,,False,False,,,,False,True,False,False,,,,False,False,False,,,,106
1.0,1.0,False,2021-09-14 21:58:58+00:00,2021-09-16 01:45:38+00:00,APPROVED,APPROVED,"Text A is equaly balanced with 2 argumentos for each side, while text B only has 1 pro argument and 3 arguments against the topic.",False,True,False,False,False,True,39.0,True,False,False,False,True,False,False,True,False,brazilian,PASS,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,"Text A is definitelly one-sided since all arguments are agains the topic, while the B has 2-2 or 3-1, I am not sure about 1 argument but this does not change the result since text A has all 4 arguments con.","Text A has 3 pro arguments and only one against, while thext B shares equally the arguments con and pro.",I do not have any specofic thought to share.,"Well, it would be the defense of an idea without  study or know about the other side, about the pros and cons.",False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,09/14/2021 08:18:54,09/14/2021 08:48:11,430.0,366.0,258.0,324.0,167.0,167.0,133.0,45.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
se,True,False,False,True,False,True,False,False,False,True,False,True,False,False,09/14/2021 06:17:36,09/14/2021 06:59:46,680.0,732.0,236.0,238.0,429.0,6.0,141.0,46.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
arguments in text B is more than that of A,False,True,False,False,False,True,30.0,True,False,False,False,True,False,False,True,False,american,PASS,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,The number of pro and con arguments in text A and text B are same,The number of con arguments in text A is greater than that of text B,This study was very interesting and informative,If the number of pro or con arguments in a text is greater than the other it is said to be one-sideness,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,09/14/2021 08:52:11,09/14/2021 09:12:58,268.0,275.0,272.0,115.0,116.0,36.0,156.0,22.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.0,1.0,False,2021-09-14 21:56:23+00:00,2021-09-16 01:43:03+00:00,APPROVED,APPROVED,Text B has more cons than Text A. So I think Text A includes some beneficial things of Tidal energy.,False,True,False,True,False,False,64.0,True,False,False,False,True,False,False,True,False,american,PASS,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,Text B has more pros than Text A,Text A has more pros than Text B,This task was really nice to understand the one sidedeness,"If someone providing more pros than cons to make sure that the scheme or thing is beneficial, it is called one-sidedness.",False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,09/14/2021 06:11:38,09/14/2021 06:42:47,597.0,419.0,179.0,245.0,239.0,118.0,99.0,32.0,54.0,,True,,,True,False,,False,,True,,False,,False,False,,False,,,False,False,,,False,,,,False,,,False,,True,,,,,,False,5
during pairwise comparison (less conservative); to avoid this illogical result, an adequate sample size should be guaranteed, which gives rise to smaller standard errors and increases the probability of rejecting the null hypothesis.","At the end of every job interview, the interviewer will likely ask you if you have any questions for them. At this stage, the answer is always yes. ... Keep in mind the interview isn't just about making your potential employer like you. It's also about finding out if you like the company and if you'd be a good fit.",Here are five of the most important lessons I learned from my one-sided love affair with a bassist who played songs meant for somebody else.
Love cannot be forced. ...
Forgiveness is a gift you give to yourself. ...
Unrequited love has its benefits. ...
Acceptance is the key to moving on. ...
Healing starts within.,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,09/15/2021 05:21:20,09/15/2021 05:26:36,20.0,40.0,10.0,120.0,21.0,8.0,53.0,16.0,32.0,,True,,,True,False,,False,,False,,False,,False,False,,False,,,False,True,,,False,,,,True,,,False,,False,,,,,,False,7
1.0,1.0,False,2021-09-14 21:56:27+00:00,2021-09-16 01:43:07+00:00,APPROVED,APPROVED,"Text A is neutral at 2 pros, 2 cons, while Text B has 3 cons and 1 pro.",False,True,False,False,False,True,31.0,True,False,False,False,True,False,False,True,False,american,PASS,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,,,,,False,True,False,False,False,True,False,False,,,,,,,,,,,,,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,"It seems like B contains 4 cons while A also has 4 cons.  It's a little difficult to understand the last statement of A, though.","Both A and B outline three cons and one pro, which makes them equally one-sided.","The language in a couple of the positions was vague at times, which made it difficult to be sure if a set of statements was more one-sided.","One-sidedness isn't a measure of truth or bias, just a measure of pros versus cons.",False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,09/14/2021 05:58:21,09/14/2021 06:21:18,355.0,181.0,251.0,88.0,325.0,72.0,111.0,45.0,18.0,,False,,,False,False,,False,,False,,False,,False,False,,False,,,True,True,,,True,,,,True,,,False,,False,,,,,,False,9
1.0,1.0,False,2021-09-14 17:08:47+00:00,2021-09-15 20:55:27+00:00,APPROVED,REJECTED,Mostly tells about Negative impact than positive,True,False,False,True,False,False,,False,False,False,False,False,False,False,False,False,,FAIL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,09/14/2021 12:56:57,09/14/2021 01:08:03,,,,,,57.0,666.0,,,,,,,False,False,,,,False,,,,False,,,,,,,False,False,,False,,False,False,,,,False,,,,False,,,,False,11
1.0,1.0,False,2021-09-14 17:08:48+00:00,2021-09-15 20:55:28+00:00,APPROVED,APPROVED,Text B has three arguments against and one in favor while Text A is split evenly.,False,True,False,False,False,True,36.0,True,False,False,False,True,False,False,True,False,american,PASS,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,True,False,False,False,True,False,False,False,,,,,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,"In my opinion, all eight paragraphs (four in each text) are against the handgun ban as it has proved to not be useful.","Paragraphs two, three and four are all against in text A while text B is split two and two for and against.",There were two texts that I believed had one neutral argument and therefore it tipped the scale in favor of the other which were all clearly cons,That is easy to notice and distinguish when you break it down into pros and cons.,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,09/14/2021 01:01:10,09/14/2021 01:18:14,148.0,177.0,105.0,136.0,268.0,169.0,134.0,34.0,17.0,,,,,True,False,,,,True,,,,False,,,,,,,False,False,,False,,True,False,,,,False,,,,False,,,,False,12
